BikeId;Rental Start Date;Rental End Date;Duration;Fare (in Cents);Starting Location;Ending Location;Rough Distance (KM)
1038;14.11.2021 16:54;14.11.2021 17:43;00:49:21;200;37.947366,32.5221038;37.9473991394043,32.52210998535156;0.003724634
1285;14.11.2021 16:39;14.11.2021 16:52;00:12:23;200;37.9790771,32.5171342;37.979129791259766,32.517059326171875;0.00879742
1189;14.11.2021 16:23;14.11.2021 17:20;00:57:15;200;37.8617633,32.445275;37.87759017944336,32.483070373535156;3.755488501
1214;14.11.2021 16:22;14.11.2021 16:35;00:13:42;200;37.8884213,32.4936687;37.89162063598633,32.50291061401367;0.885609309
1302;14.11.2021 16:21;14.11.2021 16:38;00:17:11;200;37.88853410511767,32.49361081526029;37.891849517822266,32.50260925292969;0.871464931
1214;14.11.2021 16:15;14.11.2021 16:20;00:05:25;50;37.8882873,32.4935972;37.88850021362305,32.493709564208984;0.025646318
1264;14.11.2021 16:12;14.11.2021 17:17;01:04:56;200;37.9497665,32.5133246;37.979061126708984,32.517181396484375;3.274913983
1256;14.11.2021 16:11;14.11.2021 16:59;00:47:31;200;37.8706594,32.5149215;37.865570068359375,32.535980224609375;1.933221169
1054;14.11.2021 16:05;14.11.2021 16:51;00:46:04;200;37.9473803,32.5221207;37.947330474853516,32.52210998535156;0.005619401
1137;14.11.2021 15:56;14.11.2021 17:16;01:19:47;350;37.9474327,32.5221531;37.97911071777344,32.517189025878906;3.549215731
1264;14.11.2021 15:54;14.11.2021 16:04;00:10:00;50;37.9473124,32.522202;37.949649810791016,32.513370513916016;0.816836008
1231;14.11.2021 15:49;14.11.2021 17:05;01:16:34;350;37.861817,32.4453807;37.864410400390625,32.453590393066406;0.776249364
1112;14.11.2021 15:48;14.11.2021 17:07;01:18:09;350;37.8616747,32.4453159;37.86442947387695,32.45362091064453;0.790800854
1038;14.11.2021 15:45;14.11.2021 16:33;00:48:38;200;37.9498022,32.5133712;37.94738006591797,32.52210998535156;0.812208241
1092;14.11.2021 15:40;14.11.2021 16:38;00:57:44;200;37.9474334,32.5221321;37.9473991394043,32.5222282409668;0.009250999
1296;14.11.2021 15:40;14.11.2021 17:38;01:58:02;350;38.0137777,32.5211408;38.013771057128906,32.521080017089844;0.005375955
1052;14.11.2021 15:36;14.11.2021 15:38;00:02:29;50;37.8643281,32.4535314;37.86429977416992,32.45362854003906;0.009090501
1043;14.11.2021 15:27;14.11.2021 15:32;00:04:38;50;37.8536667,32.4233117;37.85369110107422,32.4234504699707;0.0124821
1117;14.11.2021 15:27;14.11.2021 17:22;01:54:43;350;37.8536374,32.4233079;37.877540588378906,32.48292922973633;5.869976418
1123;14.11.2021 15:27;14.11.2021 17:19;01:52:06;350;37.8536458,32.4232998;37.877540588378906,32.48308181762695;5.88213447
1204;14.11.2021 15:25;14.11.2021 17:19;01:53:14;350;37.8536384,32.4233605;37.87763977050781,32.48320007324219;5.891998301
1038;14.11.2021 15:05;14.11.2021 15:10;00:04:59;50;37.9473495,32.5221107;37.949790954589844,32.51333999633789;0.815561959
1214;14.11.2021 14:52;14.11.2021 15:01;00:08:47;50;37.8720842,32.4992072;37.88835906982422,32.49357986450195;1.875866978
1032;14.11.2021 14:50;14.11.2021 15:20;00:29:35;200;37.8722845,32.4942027;37.87406921386719,32.489559173583984;0.453327105
1199;14.11.2021 14:46;14.11.2021 15:00;00:14:10;200;37.89548899469007,32.50618341263414;37.888370513916016,32.49351119995117;1.364953493
1248;14.11.2021 14:36;14.11.2021 15:55;01:18:52;350;37.9388433,32.5116283;37.874168395996094,32.489688873291016;7.444662097
1317;14.11.2021 14:17;14.11.2021 15:56;01:39:29;350;37.9473837744798,32.522115809873235;37.874080657958984,32.48965835571289;8.633992472
1084;14.11.2021 14:16;14.11.2021 14:34;00:18:26;200;37.9474649,32.5221298;37.93880844116211,32.511619567871094;1.332647262
1231;14.11.2021 14:06;14.11.2021 14:27;00:21:14;200;37.8539057,32.4235297;37.861820220947266,32.44532012939453;2.105752095
1189;14.11.2021 14:04;14.11.2021 14:28;00:23:31;200;37.8536553,32.4233849;37.86180114746094,32.4452018737793;2.118740835
1204;14.11.2021 14:04;14.11.2021 14:05;00:01:34;50;37.8537626,32.4234304;37.85367965698242,32.42340850830078;0.009420989
1178;14.11.2021 13:59;14.11.2021 14:50;00:51:16;200;38.0091065,32.527535;38.00912857055664,32.527488708496094;0.004740397
1039;14.11.2021 13:51;14.11.2021 15:00;01:08:18;200;38.009549,32.5226134;38.0095100402832,32.52254867553711;0.007136036
1219;14.11.2021 13:50;14.11.2021 14:58;01:07:44;200;38.0094608,32.5225956;38.009620666503906,32.5225715637207;0.017900643
1112;14.11.2021 13:48;14.11.2021 14:27;00:38:57;200;37.853667,32.4233199;37.86191177368164,32.44525909423828;2.133148823
1281;14.11.2021 13:42;14.11.2021 19:01;05:19:25;950;37.9473492,32.5221169;37.94974136352539,32.513301849365234;0.817430089
1137;14.11.2021 13:31;14.11.2021 13:40;00:08:30;50;37.9473404,32.5221062;37.947391510009766,32.52204895019531;0.007582791
1317;14.11.2021 13:10;14.11.2021 13:30;00:20:02;200;37.9387612,32.5116615;37.94736099243164,32.522090911865234;1.323195539
1171;14.11.2021 12:39;14.11.2021 12:49;00:10:16;50;38.0231187,32.5125641;38.01374053955078,32.52116012573242;1.286264652
1133;14.11.2021 12:32;14.11.2021 15:41;03:08:56;500;37.8843319,32.4576163;37.94791030883789,32.46171188354492;7.078719827
1115;14.11.2021 12:26;14.11.2021 15:43;03:17:51;650;37.8843833,32.457655;37.947959899902344,32.46175003051758;7.078516467
1115;14.11.2021 12:24;14.11.2021 12:25;00:00:38;0;37.8843833,32.457655;37.8843994140625,32.457740783691406;0.007738733
1304;14.11.2021 12:18;14.11.2021 12:35;00:16:56;200;38.0094857,32.5225859;37.979068756103516,32.517059326171875;3.416706283
1119;14.11.2021 12:09;14.11.2021 12:31;00:22:16;200;37.8801711,32.4529326;37.90433120727539,32.49546813964844;4.59881824
1189;14.11.2021 11:30;14.11.2021 12:45;01:14:54;350;37.8750805,32.4850189;37.85374069213867,32.42338180541992;5.90822691
1204;14.11.2021 11:29;14.11.2021 12:43;01:14:02;350;37.8749868,32.4851394;37.853729248046875,32.42340087890625;5.912723154
1229;14.11.2021 11:25;14.11.2021 11:52;00:27:11;200;37.8918629,32.5026464;37.872371673583984,32.49430847167969;2.287527147
1123;14.11.2021 11:25;14.11.2021 12:43;01:18:18;350;37.8749649,32.485175;37.853660583496094,32.4233283996582;5.923501656
1112;14.11.2021 11:22;14.11.2021 12:43;01:20:53;350;37.8776182,32.4828119;37.85377883911133,32.423370361328125;5.852683925
1069;14.11.2021 10:48;14.11.2021 12:08;01:19:47;350;37.9791143,32.5170168;37.94805908203125,32.46186828613281;5.941250602
1117;14.11.2021 10:45;14.11.2021 11:34;00:49:00;200;37.8848559,32.4578785;37.85371017456055,32.42335891723633;4.601684206
1207;14.11.2021 10:41;14.11.2021 12:09;01:27:23;350;37.97909065449076,32.51719306279311;37.94791030883789,32.46171188354492;5.973076459
1098;14.11.2021 08:23;14.11.2021 08:28;00:04:56;50;37.8774503,32.5125916;37.87065887451172,32.51499938964844;0.784186871
1098;13.11.2021 22:58;14.11.2021 00:02;01:04:42;200;37.877434,32.5125533;37.87733840942383,32.51274871826172;0.020178204
1038;13.11.2021 21:39;13.11.2021 21:52;00:12:43;200;37.9482546,32.4937116;37.947288513183594,32.52212142944336;2.493435715
1235;13.11.2021 21:39;13.11.2021 21:52;00:13:54;200;37.94824604409784,32.49371775718012;37.947391510009766,32.52217102050781;2.496736258
1281;13.11.2021 21:07;13.11.2021 21:26;00:18:53;200;37.9482108,32.4937999;37.947288513183594,32.52212142944336;2.485495349
1254;13.11.2021 20:17;13.11.2021 20:55;00:37:50;200;37.8626282,32.5431147;37.86235809326172,32.54304885864258;0.030585611
1247;13.11.2021 19:57;13.11.2021 20:07;00:09:37;50;37.858467,32.5429811;37.85845184326172,32.54301834106445;0.00367828
1022;13.11.2021 19:28;13.11.2021 20:36;01:08:06;200;37.89236895464619,32.476005350411484;37.85593032836914,32.47053909301758;4.080098437
1173;13.11.2021 19:27;13.11.2021 20:37;01:10:05;200;37.892325,32.4761801;37.85594177246094,32.470550537109375;4.075694132
1098;13.11.2021 19:03;13.11.2021 19:06;00:03:28;50;37.8706786,32.5150493;37.877479553222656,32.51253890991211;0.787678743
1036;13.11.2021 18:45;13.11.2021 19:08;00:22:26;200;37.8738551,32.4897232;37.870670318603516,32.51506042480469;2.251998326
1199;13.11.2021 18:45;13.11.2021 19:33;00:47:54;200;37.87409937325969,32.489571285775995;37.895538330078125,32.50598907470703;2.785495131
1308;13.11.2021 18:38;13.11.2021 18:39;00:01:01;50;37.8672667,32.4841842;37.86709976196289,32.48440933227539;0.027113182
1147;13.11.2021 18:37;13.11.2021 19:02;00:25:55;200;37.85594939336438,32.47050717015826;37.85594177246094,32.47045135498047;0.004973005
1038;13.11.2021 18:22;13.11.2021 18:47;00:25:21;200;37.9473953,32.5221327;37.94829177856445,32.49369812011719;2.495280316
1202;13.11.2021 18:13;13.11.2021 18:27;00:13:39;200;37.8559507,32.4706182;37.86595153808594,32.488990783691406;1.959107055
1254;13.11.2021 18:12;13.11.2021 18:35;00:22:51;200;37.8584227,32.5430238;37.86281967163086,32.54330062866211;0.489524562
1261;13.11.2021 18:10;13.11.2021 18:45;00:34:34;200;37.8776261,32.4831291;37.86328125,32.47037124633789;1.948930058
1057;13.11.2021 17:56;13.11.2021 18:42;00:45:11;200;37.8584088,32.5430403;37.862831115722656,32.543190002441406;0.491914661
1247;13.11.2021 17:53;13.11.2021 18:00;00:06:39;50;37.8628288,32.543244;37.858421325683594,32.542999267578125;0.49055949
1099;13.11.2021 17:52;13.11.2021 18:36;00:43:25;200;37.86291360461976,32.543345726100604;37.86259841918945,32.543060302734375;0.043082632
1254;13.11.2021 17:49;13.11.2021 17:56;00:06:22;50;37.8628299,32.5432973;37.858428955078125,32.54304885864258;0.489848542
1084;13.11.2021 17:49;13.11.2021 18:54;01:05:25;200;37.9473866,32.5220708;37.94742965698242,32.522098541259766;0.005370228
1117;13.11.2021 17:34;13.11.2021 18:04;00:30:00;200;37.891935766710006,32.50255420807051;37.88488006591797,32.457611083984375;4.021303488
1069;13.11.2021 16:48;13.11.2021 17:11;00:23:18;200;38.0138267,32.5211727;37.97917938232422,32.51713180541992;3.86884392
1096;13.11.2021 16:48;13.11.2021 17:09;00:21:51;200;38.0137903,32.5210767;37.97911071777344,32.51716995239258;3.871359389
1137;13.11.2021 16:08;13.11.2021 16:20;00:12:11;200;37.9289711,32.5096118;37.947330474853516,32.52199935913086;2.312519769
1190;13.11.2021 15:32;13.11.2021 15:33;00:00:38;0;37.8720857,32.4989087;37.87211990356445,32.49872970581055;0.016165064
1043;13.11.2021 15:14;13.11.2021 16:34;01:20:18;350;37.8536534,32.4233664;37.853641510009766,32.423309326171875;0.005182414
1199;13.11.2021 15:13;13.11.2021 15:33;00:20:02;200;37.874035,32.4895813;37.87403106689453,32.48963165283203;0.00444121
1231;13.11.2021 15:10;13.11.2021 16:35;01:24:54;350;37.8536796,32.4234188;37.85371017456055,32.42325973510742;0.014373329
1232;13.11.2021 15:07;13.11.2021 15:09;00:02:19;50;37.8740433,32.4896207;37.873958587646484,32.48973083496094;0.013497308
1167;13.11.2021 15:05;13.11.2021 15:22;00:17:02;200;37.8750117,32.485006;37.8526611328125,32.48849868774414;2.504111196
1221;13.11.2021 14:52;13.11.2021 14:56;00:04:01;50;37.872194,32.4990166;37.87211990356445,32.49441909790039;0.403631363
1080;13.11.2021 14:44;13.11.2021 14:45;00:01:33;50;37.9479158,32.4617799;37.9480094909668,32.46171951293945;0.011686372
1129;13.11.2021 14:43;13.11.2021 16:07;01:23:56;350;37.9479694,32.4617733;37.904319763183594,32.495479583740234;5.683130558
1072;13.11.2021 14:39;13.11.2021 14:56;00:17:31;200;37.895535311021746,32.506118887695756;37.87226867675781,32.49415969848633;2.791919554
1084;13.11.2021 14:30;13.11.2021 16:47;02:17:07;500;37.9460308,32.5016092;37.947471618652344,32.52210998535156;1.804764898
1038;13.11.2021 14:29;13.11.2021 16:47;02:18:01;500;37.9460053,32.5015869;37.9474983215332,32.52210998535156;1.807236563
1084;13.11.2021 14:28;13.11.2021 14:30;00:01:18;50;37.9460607,32.501604;37.94607162475586,32.5015983581543;0.001311652
1054;13.11.2021 14:27;13.11.2021 17:53;03:25:48;650;37.87404375447424,32.489633249193105;37.94742965698242,32.52207946777344;8.642358602
1032;13.11.2021 14:21;13.11.2021 15:22;01:00:19;200;37.8722796,32.4942187;37.872310638427734,32.494178771972656;0.004918783
1049;13.11.2021 14:20;13.11.2021 14:27;00:07:05;50;37.87231686413727,32.49419672774148;37.87403869628906,32.48965072631836;0.442577115
1264;13.11.2021 14:18;13.11.2021 17:52;03:34:47;650;37.8720416,32.4943065;37.94736862182617,32.52207946777344;8.723176187
1092;13.11.2021 14:17;13.11.2021 17:54;03:36:18;650;37.8721981,32.4942871;37.94731903076172,32.52219009399414;8.704375058
1122;13.11.2021 13:58;13.11.2021 15:17;01:19:01;350;37.8748595,32.493453;37.872161865234375,32.49885940551758;0.561396905
1101;13.11.2021 13:43;13.11.2021 13:55;00:11:49;200;37.8644097,32.4536647;37.863258361816406,32.470298767089844;1.465827012
1045;13.11.2021 13:41;13.11.2021 13:58;00:17:22;200;37.8748785,32.4934582;37.87493133544922,32.49357986450195;0.012188174
1199;13.11.2021 13:40;13.11.2021 14:03;00:22:43;200;37.8831058,32.4575161;37.87400817871094,32.48955154418945;2.988123667
1304;13.11.2021 13:38;13.11.2021 14:42;01:04:02;200;38.009519074147576,32.5226096716081;38.00938034057617,32.522579193115234;0.01565587
1305;13.11.2021 13:36;13.11.2021 13:51;00:14:43;200;37.9473576,32.5221309;37.949771881103516,32.51321029663086;0.826982055
1122;13.11.2021 13:35;13.11.2021 13:40;00:05:04;50;37.8749175,32.4934975;37.87493133544922,32.49351119995117;0.001952617
1214;13.11.2021 13:34;13.11.2021 15:22;01:48:04;350;37.8748431,32.4935299;37.87211990356445,32.498870849609375;0.55808617
1161;13.11.2021 13:32;13.11.2021 15:18;01:45:56;350;37.8749137,32.4935019;37.87192916870117,32.498870849609375;0.576379923
1101;13.11.2021 13:27;13.11.2021 13:39;00:11:26;200;37.8632526,32.4702663;37.86445999145508,32.453651428222656;1.464706105
1043;13.11.2021 13:11;13.11.2021 13:45;00:34:28;200;37.8536433,32.423393;37.85369873046875,32.42338180541992;0.006241459
1231;13.11.2021 13:08;13.11.2021 13:45;00:37:33;200;37.853684,32.4233425;37.8536491394043,32.42327880859375;0.006804089
1036;13.11.2021 12:20;13.11.2021 14:02;01:41:50;350;38.019703036810846,32.51526338889833;37.874149322509766,32.489620208740234;16.34028306
1039;13.11.2021 12:05;13.11.2021 12:18;00:12:26;200;38.0225453,32.5125482;38.009521484375,32.52251052856445;1.690828273
1303;13.11.2021 11:59;13.11.2021 12:04;00:04:28;50;38.0224999,32.5125858;38.02246856689453,32.51253128051758;0.005911514
1303;13.11.2021 11:57;13.11.2021 11:58;00:00:30;0;38.0225048,32.5125679;38.022499084472656,32.512569427490234;0.00064947
1036;13.11.2021 11:53;13.11.2021 12:08;00:15:09;200;38.009457778288535,32.52259536759055;38.019710540771484,32.515289306640625;1.307436428
1123;13.11.2021 11:33;13.11.2021 11:49;00:16:26;200;37.884412128513716,32.45764103721124;37.87517166137695,32.485050201416016;2.615845727
1036;13.11.2021 11:14;13.11.2021 11:35;00:21:21;200;37.97900966915635,32.51720437115265;38.00960922241211,32.52267074584961;3.436068303
1110;13.11.2021 10:53;13.11.2021 11:02;00:08:59;50;37.8525546,32.4900633;37.86708068847656,32.48418045043945;1.69578468
1153;13.11.2021 10:21;13.11.2021 10:34;00:12:52;200;37.8617096,32.4452786;37.87078857421875,32.483360290527344;3.492012223
1147;12.11.2021 23:32;12.11.2021 23:40;00:07:48;50;37.8629201,32.4812367;37.855918884277344,32.47039031982422;1.22994473
1263;12.11.2021 23:16;12.11.2021 23:20;00:03:32;50;37.8667113,32.4245817;37.866668701171875,32.42462158203125;0.005890115
1151;12.11.2021 20:42;12.11.2021 21:32;00:49:31;200;37.9497567,32.5132983;37.9113883972168,32.50115966796875;4.397188141
1124;12.11.2021 20:22;12.11.2021 21:33;01:11:12;350;37.9474218,32.52209;37.910919189453125,32.501068115234375;4.458050347
1202;12.11.2021 19:58;12.11.2021 20:13;00:15:37;200;37.87764419132094,32.48314825729661;37.855838775634766,32.47058868408203;2.663540003
1204;12.11.2021 17:46;12.11.2021 18:16;00:29:32;200;37.87512139995916,32.48515163762363;37.87517166137695,32.48522186279297;0.008320284
1113;12.11.2021 16:49;12.11.2021 16:58;00:08:35;50;37.8697914,32.5314126;37.869808197021484,32.5313606262207;0.004929684
1191;12.11.2021 16:30;12.11.2021 17:39;01:08:58;200;37.9473137,32.5221192;37.924598693847656,32.507659912109375;2.826239766
1277;12.11.2021 15:57;12.11.2021 16:18;00:20:57;200;37.8643793,32.4536549;37.87078094482422,32.48350143432617;2.714931245
1089;12.11.2021 15:53;12.11.2021 15:54;00:00:43;0;37.8766065,32.4740257;37.87649154663086,32.47404098510742;0.012852442
1121;12.11.2021 15:53;12.11.2021 15:58;00:04:45;50;37.87657555196236,32.47397443282648;37.876529693603516,32.4739990234375;0.00553718
1183;12.11.2021 15:53;12.11.2021 15:54;00:01:48;50;37.8644272,32.453605;37.86355972290039,32.45085906982422;0.259634816
1191;12.11.2021 15:52;12.11.2021 16:14;00:21:26;200;37.9292585,32.5315205;37.94746017456055,32.52210998535156;2.185720918
1305;12.11.2021 15:51;12.11.2021 16:12;00:21:33;200;37.9292362,32.5314579;37.94736099243164,32.52214813232422;2.174474792
1292;12.11.2021 15:11;12.11.2021 16:53;01:41:54;350;37.8723311,32.4942457;37.87211990356445,32.498870849609375;0.406652315
1049;12.11.2021 15:04;12.11.2021 15:10;00:05:52;50;37.8721623,32.4988118;37.872291564941406,32.49422836303711;0.402568993
1183;12.11.2021 15:01;12.11.2021 15:28;00:26:46;200;37.864413445484914,32.45355250490551;37.86450958251953,32.453609466552734;0.011801633
1052;12.11.2021 15:00;12.11.2021 15:25;00:25:26;200;37.86445250897868,32.453590023443624;37.86442947387695,32.45372009277344;0.011701842
1152;12.11.2021 14:59;12.11.2021 15:01;00:01:14;50;37.8646078,32.45359;37.86444091796875,32.453670501708984;0.019856508
1277;12.11.2021 14:46;12.11.2021 15:25;00:39:02;200;37.86500866706601,32.4532555675917;37.864471435546875,32.453548431396484;0.065034621
1093;12.11.2021 14:46;12.11.2021 14:56;00:09:49;50;37.8717256,32.5008277;37.87049102783203,32.486209869384766;1.290425908
1241;12.11.2021 14:21;12.11.2021 15:00;00:39:14;200;37.94605683538871,32.50161727893399;37.97909164428711,32.5170783996582;3.915401306
1036;12.11.2021 14:18;12.11.2021 16:23;02:05:15;350;37.9482185,32.4937252;37.978981018066406,32.51710891723633;3.987869047
1085;12.11.2021 14:15;12.11.2021 14:16;00:01:49;50;37.948249,32.4937861;37.948219299316406,32.493839263916016;0.005712967
1285;12.11.2021 14:14;12.11.2021 16:22;02:08:04;350;37.948243,32.4937141;37.97904968261719,32.517330169677734;4.002579555
1240;12.11.2021 13:49;12.11.2021 15:00;01:11:14;350;37.9473926,32.5221316;37.97911834716797,32.517181396484375;3.55433435
1124;12.11.2021 13:49;12.11.2021 13:54;00:04:52;50;37.947326693719205,32.52215336079944;37.94736862182617,32.522178649902344;0.005162685
1242;12.11.2021 13:30;12.11.2021 15:08;01:38:17;350;37.9474309,32.5221023;37.949790954589844,32.51329040527344;0.816012576
1296;12.11.2021 13:23;12.11.2021 13:29;00:06:16;50;38.0225459,32.5125539;38.013851165771484,32.52132034301758;1.234693817
1096;12.11.2021 13:22;12.11.2021 13:29;00:07:56;50;38.0225209,32.5124517;38.01377868652344,32.521148681640625;1.235069703
1153;12.11.2021 12:29;12.11.2021 13:46;01:16:09;350;37.8644064,32.453618;37.861751556396484,32.4452018737793;0.795612964
1129;12.11.2021 10:43;12.11.2021 10:46;00:03:15;50;37.9479948,32.4618061;37.948020935058594,32.46173095703125;0.007201317
1038;12.11.2021 08:14;12.11.2021 08:54;00:39:14;200;37.9482548,32.4937566;37.946189880371094,32.50149917602539;0.716689964
1271;12.11.2021 07:58;12.11.2021 08:13;00:15:08;200;37.9460688,32.5016033;37.94820022583008,32.49372863769531;0.730039007
1256;12.11.2021 07:50;12.11.2021 07:55;00:04:32;50;37.8774321,32.5126381;37.870689392089844,32.51502990722656;0.778592097
1153;12.11.2021 07:41;12.11.2021 07:54;00:13:12;200;37.86672300196985,32.42457845251302;37.86442947387695,32.45363998413086;2.56382896
1231;12.11.2021 06:23;12.11.2021 06:29;00:06:17;50;37.8667795,32.424599;37.8536491394043,32.42327880859375;1.464622366
1153;11.11.2021 22:14;11.11.2021 22:17;00:02:29;50;37.8667342,32.4245961;37.8667106628418,32.42456817626953;0.003585828
1120;11.11.2021 21:57;11.11.2021 22:22;00:25:14;200;37.8643919,32.453514;37.86735153198242,32.484130859375;2.707707819
